Período;Região;Instituição;Localização Geográfica;Tipo de Especialidade;Doentes Saídos;Dias de Internamento
2019-05;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;Especialidade Cirurgica;4126;25043
2019-05;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173, -8.3086907;Especialidade Cirurgica;4427;28003
2019-06;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve,EPE;37.0238973, -7.9281554;Especialidade Cirurgica;6893;53824
2019-06;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364, -8.0827433;Especialidade Cirurgica;4534;38331
2019-06;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo;40.8571967, -8.6318023;Especialidade Cirurgica;194;748
2019-06;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263, -7.4981271;Especialidade Cirurgica;2024;12486
2019-06;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946, -8.6937515;Especialidade Cirurgica;2947;21062
2019-06;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884, -8.5458794;Especialidade Cirurgica;4849;24799
2019-06;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;Especialidade Cirurgica;4889;29885
2019-06;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;Especialidade Cirurgica;2587;17688
2019-07;Região de Saúde do Centro;Instituto Português Oncologia de Coimbra, EPE;40.2162514, -8.4103814;Especialidade Cirurgica;2390;13880
2019-07;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005, -9.0592392;Especialidade Cirurgica;3343;19369
2019-07;Região de Saúde LVT;Hospital Professor Doutor Fernando Fonseca, EPE;38.7422257, -9.2264834;Especialidade Cirurgica;6189;45130
2019-07;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;41.3423984, -8.4802503;Especialidade Cirurgica;3001;20321
2019-07;Região de Saúde Norte;Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE;41.3828711, -8.7589945;Especialidade Cirurgica;2875;12102
2019-07;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173, -8.3086907;Especialidade Cirurgica;6208;39297
2019-08;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;Especialidade Cirurgica;1182;6877
2019-08;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364, -8.0827433;Especialidade Cirurgica;6235;52287
2019-08;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897, -8.8586755;Especialidade Cirurgica;1907;11528
2019-08;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005, -9.0592392;Especialidade Cirurgica;3760;21776
2019-08;Região de Saúde LVT;Hospital Garcia de Orta, EPE;38.6658713, -9.1822554;Especialidade Cirurgica;6927;48735
2019-08;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;Especialidade Cirurgica;13234;78133
2019-08;Região de Saúde Norte;Centro Hospitalar Vila Nova de Gaia/Espinho, EPE;41.1094138, -8.5972617;Especialidade Cirurgica;8370;50891
2019-09;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;Especialidade Cirurgica;2961;19124
2019-09;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812, -8.7982706;Especialidade Cirurgica;6220;36980
2019-09;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;Especialidade Cirurgica;6685;34085
2019-09;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523, -8.4098211;Especialidade Cirurgica;23019;166051
2019-09;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897, -8.8586755;Especialidade Cirurgica;2166;12976
2019-09;Região de Saúde do Centro;Instituto Português Oncologia de Coimbra, EPE;40.2162514, -8.4103814;Especialidade Cirurgica;2960;17316
2019-09;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;39.4054629, -9.1258493;Especialidade Cirurgica;4713;28606
2019-09;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Norte, EPE;38.7500861, -9.1616116;Especialidade Cirurgica;11659;79365
2019-09;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072, -8.5404429;Especialidade Cirurgica;4944;32855
2019-09;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561, -8.264901;Especialidade Cirurgica;8020;39768
2019-09;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234, -8.6171561;Especialidade Cirurgica;1799;9860
2019-10;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;Especialidade Cirurgica;5074;30640
2019-10;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;Especialidade Cirurgica;7603;38196
2019-10;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;Especialidade Cirurgica;16917;98009
2019-11;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;Especialidade Cirurgica;3629;23671
2019-11;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve,EPE;37.0238973, -7.9281554;Especialidade Cirurgica;12954;102482
2019-11;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;Especialidade Cirurgica;3775;27503
2019-11;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523, -8.4098211;Especialidade Cirurgica;28458;214355
2019-11;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916, -7.2734793;Especialidade Cirurgica;3045;22903
2019-11;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;38.708454, -9.216985;Especialidade Cirurgica;11039;86393
2019-11;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;Especialidade Cirurgica;18735;108311
2019-12;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;Especialidade Cirurgica;4145;30033
2019-12;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;39.4054629, -9.1258493;Especialidade Cirurgica;6321;38448
2019-12;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Norte, EPE;38.7500861, -9.1616116;Especialidade Cirurgica;15948;107845
2019-12;Região de Saúde Norte;Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE;41.3828711, -8.7589945;Especialidade Cirurgica;4904;20868
2019-12;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561, -8.264901;Especialidade Cirurgica;10794;53724
2020-01;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;Especialidade Cirurgica;383;2737
2020-01;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263, -7.4981271;Especialidade Cirurgica;312;2124
2020-01;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;38.708454, -9.216985;Especialidade Cirurgica;1062;8536
2020-01;Região de Saúde LVT;Hospital de Loures, PPP;38.821455, -9.176296;Especialidade Cirurgica;748;3537
2020-01;Região de Saúde Norte;Hospital de Braga, EPE;41.56785, -8.398982;Especialidade Cirurgica;1216;7891
2020-01;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234, -8.6171561;Especialidade Cirurgica;207;1282
2020-01;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642, -8.6062881;Especialidade Cirurgica;565;4032
2020-02;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;Especialidade Cirurgica;959;6007
2020-02;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve,EPE;37.0238973, -7.9281554;Especialidade Cirurgica;2212;18233
2020-02;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;Especialidade Cirurgica;1503;7553
2020-02;Região de Saúde do Centro;Instituto Português Oncologia de Coimbra, EPE;40.2162514, -8.4103814;Especialidade Cirurgica;639;4276
2020-02;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;38.708454, -9.216985;Especialidade Cirurgica;2056;16612
2020-02;Região de Saúde LVT;Hospital de Cascais, PPP;38.729006, -9.418267;Especialidade Cirurgica;1024;5361
2020-02;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;Especialidade Cirurgica;4786;27063
2020-03;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812, -8.7982706;Especialidade Cirurgica;2090;11928
2020-03;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;Especialidade Cirurgica;2092;10611
2020-03;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897, -8.8586755;Especialidade Cirurgica;588;4096
2020-03;Região de Saúde do Centro;Instituto Português Oncologia de Coimbra, EPE;40.2162514, -8.4103814;Especialidade Cirurgica;936;6207
2020-03;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Norte, EPE;38.7500861, -9.1616116;Especialidade Cirurgica;3835;25670
2020-03;Região de Saúde LVT;Hospital de Cascais, PPP;38.729006, -9.418267;Especialidade Cirurgica;1473;7533
2020-03;Região de Saúde LVT;Hospital Professor Doutor Fernando Fonseca, EPE;38.7422257, -9.2264834;Especialidade Cirurgica;2510;17856
2020-03;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;41.3423984, -8.4802503;Especialidade Cirurgica;1176;8151
2020-03;Região de Saúde Norte;Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE;41.3828711, -8.7589945;Especialidade Cirurgica;1085;5100
2020-03;Região de Saúde Norte;Centro Hospitalar Vila Nova de Gaia/Espinho, EPE;41.1094138, -8.5972617;Especialidade Cirurgica;3349;18631
2020-03;Região de Saúde Norte;Hospital de Braga, EPE;41.56785, -8.398982;Especialidade Cirurgica;3397;21607
2020-03;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234, -8.6171561;Especialidade Cirurgica;531;3186
2020-04;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005, -9.0592392;Especialidade Cirurgica;1602;9535
2020-04;Região de Saúde LVT;Hospital de Vila Franca de Xira, PPP;38.977235, -8.984506;Especialidade Cirurgica;1953;10297
2020-04;Região de Saúde LVT;Instituto Português Oncologia de Lisboa, EPE;38.7396768, -9.1634516;Especialidade Cirurgica;1421;9118
2020-04;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;Especialidade Cirurgica;7317;43656
2020-04;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173, -8.3086907;Especialidade Cirurgica;2852;20072
2020-04;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234, -8.6171561;Especialidade Cirurgica;607;3686
2020-05;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;Especialidade Cirurgica;1514;10343
2020-05;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;38.708454, -9.216985;Especialidade Cirurgica;4234;32794
2020-05;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;Especialidade Cirurgica;8708;53306
2020-05;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;41.3423984, -8.4802503;Especialidade Cirurgica;1681;11072
2020-05;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884, -8.5458794;Especialidade Cirurgica;3028;16537
2020-05;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173, -8.3086907;Especialidade Cirurgica;3427;23964
2020-06;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005, -9.0592392;Especialidade Cirurgica;2300;13747
2020-06;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;38.708454, -9.216985;Especialidade Cirurgica;4968;38406
2020-06;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;39.4054629, -9.1258493;Especialidade Cirurgica;2711;17004
2020-06;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Norte, EPE;38.7500861, -9.1616116;Especialidade Cirurgica;6665;44223
2020-06;Região de Saúde LVT;Instituto Português Oncologia de Lisboa, EPE;38.7396768, -9.1634516;Especialidade Cirurgica;2056;13160
2020-06;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173, -8.3086907;Especialidade Cirurgica;4062;28226
2020-06;Região de Saúde Norte;Hospital de Braga, EPE;41.56785, -8.398982;Especialidade Cirurgica;6450;39116
2020-06;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;Especialidade Cirurgica;2823;18367
2020-07;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812, -8.7982706;Especialidade Cirurgica;4378;25351
2020-07;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897, -8.8586755;Especialidade Cirurgica;1288;8868
2020-07;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo;40.8571967, -8.6318023;Especialidade Cirurgica;134;498
2020-07;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946, -8.6937515;Especialidade Cirurgica;2983;22860
2020-07;Região de Saúde Norte;Hospital de Braga, EPE;41.56785, -8.398982;Especialidade Cirurgica;7621;45626
2020-07;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642, -8.6062881;Especialidade Cirurgica;3391;25063
2020-07;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;Especialidade Cirurgica;4292;27521
2020-07;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;Especialidade Cirurgica;2323;16567
2020-08;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005, -9.0592392;Especialidade Cirurgica;3001;18091
2020-08;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;Especialidade Cirurgica;14822;88298
2020-08;Região de Saúde Norte;Hospital de Braga, EPE;41.56785, -8.398982;Especialidade Cirurgica;9172;52415
2020-09;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;Especialidade Cirurgica;3533;20976
2020-09;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;Especialidade Cirurgica;2241;16570
2020-09;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;Especialidade Cirurgica;5781;29075
2020-09;Região de Saúde do Centro;Instituto Português Oncologia de Coimbra, EPE;40.2162514, -8.4103814;Especialidade Cirurgica;2525;17259
2020-09;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Norte, EPE;38.7500861, -9.1616116;Especialidade Cirurgica;10191;65469
2020-09;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072, -8.5404429;Especialidade Cirurgica;3905;27730
2020-09;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;Especialidade Cirurgica;12014;74318
2020-09;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234, -8.6171561;Especialidade Cirurgica;1377;8515
2020-10;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve,EPE;37.0238973, -7.9281554;Especialidade Cirurgica;9919;79337
2020-10;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523, -8.4098211;Especialidade Cirurgica;20529;146846
2020-10;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;Especialidade Cirurgica;3906;25918
2020-10;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946, -8.6937515;Especialidade Cirurgica;4483;33419
2020-10;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;Especialidade Cirurgica;19756;114027
2020-10;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884, -8.5458794;Especialidade Cirurgica;7204;36089
2020-10;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173, -8.3086907;Especialidade Cirurgica;7319;48296
2020-10;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;Especialidade Cirurgica;6390;41436
2020-11;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;Especialidade Cirurgica;2713;19615
2020-11;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve,EPE;37.0238973, -7.9281554;Especialidade Cirurgica;11039;87364
2020-11;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523, -8.4098211;Especialidade Cirurgica;22810;162617
2020-11;Região de Saúde do Centro;Instituto Português Oncologia de Coimbra, EPE;40.2162514, -8.4103814;Especialidade Cirurgica;3201;21186
2020-11;Região de Saúde LVT;Hospital de Cascais, PPP;38.729006, -9.418267;Especialidade Cirurgica;5442;25880
2020-11;Região de Saúde LVT;Hospital de Vila Franca de Xira, PPP;38.977235, -8.984506;Especialidade Cirurgica;5529;28307
2020-11;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173, -8.3086907;Especialidade Cirurgica;7910;52150
2020-11;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234, -8.6171561;Especialidade Cirurgica;1722;10523
2020-11;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642, -8.6062881;Especialidade Cirurgica;5273;39852
2020-12;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;Especialidade Cirurgica;3657;24332
2020-12;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916, -7.2734793;Especialidade Cirurgica;2547;20638
2020-12;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263, -7.4981271;Especialidade Cirurgica;2999;21332
2020-12;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072, -8.5404429;Especialidade Cirurgica;5465;37005
2020-12;Região de Saúde LVT;Instituto Português Oncologia de Lisboa, EPE;38.7396768, -9.1634516;Especialidade Cirurgica;4507;26762
2020-12;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;Especialidade Cirurgica;16591;100133
2020-12;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;Especialidade Cirurgica;8535;50820
2020-12;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173, -8.3086907;Especialidade Cirurgica;8426;56418
