periodo,regiao,instituicao,especialidade,doentes_saidos,dias_internamento,latitude,longitude,demora_media
2017-09,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Cirurgica,12431.0,80444.0,38.7500861,-9.1616116,6.471241251709436
2017-09,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",Especialidade Cirurgica,4761.0,36227.0,39.2410946,-8.6937515,7.609115731989078
2017-09,Região de Saúde LVT,"Hospital Garcia de Orta, EPE",Especialidade Cirurgica,8454.0,51253.0,38.6658713,-9.1822554,6.062573929500828
2017-09,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE",Especialidade Cirurgica,8366.0,44381.0,41.2494561,-8.264901,5.304924695194837
2017-09,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Cirurgica,7124.0,42852.0,41.3031784,-7.7515252,6.015160022459293
2017-09,Região de Saúde Norte,"Hospital de Braga, PPP",Especialidade Cirurgica,11953.0,72647.0,41.56785,-8.398982,6.077721074207312
2017-09,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Cirurgica,3857.0,25611.0,41.8056532,-6.7888197,6.640134819808141
2017-10,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Cirurgica,1789.0,9837.0,38.0162314,-8.6956768,5.498602571268865
2017-10,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Cirurgica,2215.0,14510.0,40.117897,-8.8586755,6.55079006772009
2017-10,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",Especialidade Cirurgica,5671.0,35374.0,39.478072,-8.5404429,6.237700581907953
2017-10,Região de Saúde LVT,"Hospital de Loures, PPP",Especialidade Cirurgica,7466.0,34415.0,38.821455,-9.176296,4.609563353870882
2017-10,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Cirurgica,10187.0,69069.0,38.7422257,-9.2264834,6.780111907332875
2017-10,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Cirurgica,7295.0,39691.0,41.1794456,-8.6745115,5.440849897189856
2017-11,Região de Saúde do Centro,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Cirurgica,3401.0,23152.0,40.2162514,-8.4103814,6.807409585416054
2017-11,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Cirurgica,23402.0,165065.0,38.7166948,-9.1371248,7.053456969489787
2017-11,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Cirurgica,8728.0,52921.0,41.3031784,-7.7515252,6.063359303391384
2017-12,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,8290.0,46890.0,40.6362453,-8.6543716,5.656212303980699
2017-12,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Cirurgica,32885.0,238714.0,40.2191523,-8.4098211,7.2590542800669
2017-12,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,6642.0,29123.0,38.977235,-8.984506,4.384673291177356
2017-12,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Cirurgica,10062.0,66341.0,41.4387173,-8.3086907,6.593222023454581
2017-12,Região de Saúde Norte,"Hospital de Braga, PPP",Especialidade Cirurgica,16107.0,98075.0,41.56785,-8.398982,6.088967529645496
2017-12,Região de Saúde Norte,"Hospital Santa Maria Maior, EPE",Especialidade Cirurgica,2236.0,12804.0,41.5324234,-8.6171561,5.726296958855098
2018-01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE",Especialidade Cirurgica,464.0,3000.0,38.5684861,-7.9032848,6.4655172413793105
2018-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Cirurgica,360.0,2146.0,38.014123,-7.8721227,5.961111111111111
2018-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Cirurgica,289.0,2354.0,39.3003425,-7.4263845,8.145328719723183
2018-01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Cirurgica,392.0,2596.0,40.2804158,-7.4922407,6.622448979591836
2018-01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",Especialidade Cirurgica,777.0,5056.0,39.7414812,-8.7982706,6.507078507078507
2018-01,Região de Saúde do Centro,Hospital Dr. Francisco Zagalo,Especialidade Cirurgica,38.0,185.0,40.8571967,-8.6318023,4.868421052631579
2018-01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",Especialidade Cirurgica,460.0,2945.0,38.6554005,-9.0592392,6.4021739130434785
2018-01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Cirurgica,2192.0,15849.0,38.7166948,-9.1371248,7.2303832116788325
2018-01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",Especialidade Cirurgica,484.0,3282.0,38.5283754,-8.8818638,6.7809917355371905
2018-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",Especialidade Cirurgica,2185.0,13852.0,41.1831056,-8.6010558,6.339588100686499
2018-01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Cirurgica,821.0,5014.0,41.7056054,-8.8252713,6.107186358099878
2018-02,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",Especialidade Cirurgica,1399.0,8974.0,39.7414812,-8.7982706,6.4145818441744105
2018-02,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,1442.0,7419.0,40.6362453,-8.6543716,5.14493758668516
2018-02,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Cirurgica,2735.0,17969.0,38.7500861,-9.1616116,6.570018281535649
2018-02,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,3253.0,18880.0,41.1472498,-8.6172617,5.803873347679065
2018-02,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Cirurgica,2145.0,13162.0,41.1094138,-8.5972617,6.136130536130536
2018-03,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",Especialidade Cirurgica,2134.0,13332.0,39.7414812,-8.7982706,6.247422680412371
2018-03,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Cirurgica,643.0,4252.0,40.117897,-8.8586755,6.612752721617419
2018-03,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",Especialidade Cirurgica,1433.0,9387.0,38.5283754,-8.8818638,6.550593161200279
2018-03,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,2228.0,11201.0,40.9293884,-8.5458794,5.02737881508079
2018-03,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Cirurgica,1084.0,4789.0,41.3828711,-8.7589945,4.417896678966789
2018-03,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Cirurgica,1987.0,10570.0,41.1794456,-8.6745115,5.319577252138903
2018-04,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE",Especialidade Cirurgica,1777.0,12217.0,38.5684861,-7.9032848,6.8750703432751825
2018-04,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Cirurgica,1151.0,9409.0,39.3003425,-7.4263845,8.174630755864465
2018-04,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Cirurgica,4346.0,34764.0,37.0238973,-7.9281554,7.999079613437644
2018-04,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Cirurgica,10931.0,78061.0,40.2191523,-8.4098211,7.141249656938981
2018-04,Região de Saúde do Centro,Hospital Dr. Francisco Zagalo,Especialidade Cirurgica,148.0,695.0,40.8571967,-8.6318023,4.695945945945946
2018-04,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,1195.0,8769.0,39.8212263,-7.4981271,7.338075313807531
2018-04,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",Especialidade Cirurgica,1792.0,11097.0,38.6554005,-9.0592392,6.192522321428571
2018-04,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Cirurgica,4208.0,33920.0,38.708454,-9.216985,8.060836501901141
2018-04,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Cirurgica,5516.0,36357.0,38.7500861,-9.1616116,6.591189267585206
2018-04,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,2130.0,9668.0,38.977235,-8.984506,4.538967136150235
2018-04,Região de Saúde LVT,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Cirurgica,1754.0,10469.0,38.7396768,-9.1634516,5.968643101482326
2018-04,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",Especialidade Cirurgica,2130.0,16415.0,41.1785642,-8.6062881,7.706572769953052
2018-04,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Cirurgica,3192.0,19144.0,41.7056054,-8.8252713,5.99749373433584
2018-05,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Cirurgica,1455.0,11961.0,39.3003425,-7.4263845,8.22061855670103
2018-05,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,1502.0,10943.0,39.8212263,-7.4981271,7.285619174434088
2018-05,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",Especialidade Cirurgica,2505.0,17488.0,39.2410946,-8.6937515,6.9812375249500995
2018-05,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Cirurgica,4831.0,33547.0,38.7422257,-9.2264834,6.944110950113848
2018-05,Região de Saúde LVT,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Cirurgica,2153.0,13171.0,38.7396768,-9.1634516,6.117510450534138
2018-05,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,2301.0,14550.0,41.3423984,-8.4802503,6.3233376792698825
2018-05,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Cirurgica,4325.0,28896.0,41.4387173,-8.3086907,6.681156069364162
2018-05,Região de Saúde Norte,"Hospital de Braga, PPP",Especialidade Cirurgica,6428.0,40548.0,41.56785,-8.398982,6.308027380211574
2018-05,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Cirurgica,2087.0,14149.0,41.8056532,-6.7888197,6.779587925251557
2018-06,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Cirurgica,974.0,5713.0,38.0162314,-8.6956768,5.865503080082136
2018-06,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,4266.0,22623.0,40.6362453,-8.6543716,5.30309423347398
2018-06,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Cirurgica,16446.0,117577.0,40.2191523,-8.4098211,7.149276419798127
2018-06,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Cirurgica,4576.0,37780.0,40.516364,-8.0827433,8.256118881118882
2018-06,Região de Saúde do Centro,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Cirurgica,1971.0,12341.0,40.2162514,-8.4103814,6.26128868594622
2018-06,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Cirurgica,12501.0,89730.0,38.7166948,-9.1371248,7.177825773938085
2018-06,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE",Especialidade Cirurgica,3028.0,19327.0,39.4054629,-9.1258493,6.382760898282695
2018-06,Região de Saúde LVT,"Hospital Garcia de Orta, EPE",Especialidade Cirurgica,5551.0,34596.0,38.6658713,-9.1822554,6.232390560259413
2018-06,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE",Especialidade Cirurgica,5191.0,27057.0,41.2494561,-8.264901,5.212290502793296
2018-06,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Cirurgica,5222.0,35322.0,41.4387173,-8.3086907,6.7640750670241285
2018-06,Região de Saúde Norte,"Hospital de Braga, PPP",Especialidade Cirurgica,7902.0,48846.0,41.56785,-8.398982,6.181473044798785
2018-07,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Cirurgica,1059.0,6631.0,38.0162314,-8.6956768,6.261567516525024
2018-07,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Cirurgica,2032.0,16593.0,39.3003425,-7.4263845,8.165846456692913
2018-07,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,4992.0,26423.0,40.6362453,-8.6543716,5.293068910256411
2018-07,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Cirurgica,19051.0,136922.0,40.2191523,-8.4098211,7.187129284551992
2018-07,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Cirurgica,5424.0,44744.0,40.516364,-8.0827433,8.249262536873156
2018-07,Região de Saúde do Centro,Hospital Dr. Francisco Zagalo,Especialidade Cirurgica,266.0,1225.0,40.8571967,-8.6318023,4.605263157894737
2018-07,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Cirurgica,9575.0,61666.0,38.7500861,-9.1616116,6.440313315926893
2018-07,Região de Saúde LVT,"Hospital Garcia de Orta, EPE",Especialidade Cirurgica,6492.0,40508.0,38.6658713,-9.1822554,6.239679605668515
2018-07,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,11644.0,67278.0,41.1472498,-8.6172617,5.777911370663002
2018-07,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Cirurgica,5332.0,33637.0,41.3031784,-7.7515252,6.308514628657164
2018-08,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Cirurgica,2276.0,18607.0,39.3003425,-7.4263845,8.175307557117751
2018-08,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,2400.0,16889.0,39.8212263,-7.4981271,7.037083333333333
2018-08,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE",Especialidade Cirurgica,4134.0,26236.0,39.4054629,-9.1258493,6.346395742622158
2018-08,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Cirurgica,10786.0,70041.0,38.7500861,-9.1616116,6.493695531244206
2018-08,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,4451.0,20753.0,38.977235,-8.984506,4.662547742080432
2018-08,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,3704.0,22997.0,41.3423984,-8.4802503,6.208693304535637
2018-08,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,6471.0,31000.0,40.9293884,-8.5458794,4.7906042342760005
2018-08,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Cirurgica,6893.0,47737.0,41.4387173,-8.3086907,6.9254315972725955
2018-08,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",Especialidade Cirurgica,4223.0,32506.0,41.1785642,-8.6062881,7.697371536822164
2018-08,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Cirurgica,3346.0,22661.0,41.8056532,-6.7888197,6.772564255827854
2018-09,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Cirurgica,1439.0,8436.0,38.0162314,-8.6956768,5.862404447533009
2018-09,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Cirurgica,2542.0,20663.0,39.3003425,-7.4263845,8.128638867033832
2018-09,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Cirurgica,3142.0,21356.0,40.2804158,-7.4922407,6.7969446212603435
2018-09,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Cirurgica,6957.0,58163.0,40.516364,-8.0827433,8.36035647549231
2018-09,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",Especialidade Cirurgica,4723.0,32516.0,39.478072,-8.5404429,6.884607241160279
2018-09,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",Especialidade Cirurgica,4481.0,31189.0,39.2410946,-8.6937515,6.960276723945548
2018-09,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Cirurgica,3273.0,14006.0,41.3828711,-8.7589945,4.279254506568897
2018-09,Região de Saúde Norte,"Hospital de Braga, PPP",Especialidade Cirurgica,12435.0,73581.0,41.56785,-8.398982,5.917249698431846
2018-10,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Cirurgica,2036.0,14634.0,40.117897,-8.8586755,7.18762278978389
2018-10,Região de Saúde LVT,"Hospital de Loures, PPP",Especialidade Cirurgica,7335.0,34207.0,38.821455,-9.176296,4.663531015678255
2018-10,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",Especialidade Cirurgica,20719.0,130109.0,41.1831056,-8.6010558,6.2796949659732615
2018-10,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,8302.0,39311.0,40.9293884,-8.5458794,4.735124066490003
2018-11,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Cirurgica,3839.0,26366.0,40.2804158,-7.4922407,6.867934357905704
2018-11,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Cirurgica,29605.0,209777.0,40.2191523,-8.4098211,7.0858638743455495
2018-11,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Cirurgica,22359.0,162281.0,38.7166948,-9.1371248,7.257972181224563
2018-11,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",Especialidade Cirurgica,5475.0,33699.0,38.5283754,-8.8818638,6.155068493150685
2018-11,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE",Especialidade Cirurgica,5740.0,35989.0,39.4054629,-9.1258493,6.2698606271777
2018-11,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Cirurgica,10037.0,72701.0,38.7422257,-9.2264834,7.243299790774135
2018-11,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,5147.0,31618.0,41.3423984,-8.4802503,6.142995919953371
2018-11,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,17697.0,104634.0,41.1472498,-8.6172617,5.912527547041871
2018-11,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Cirurgica,7635.0,41867.0,41.1794456,-8.6745115,5.483562540929928
2018-12,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,3703.0,25183.0,39.8212263,-7.4981271,6.800702133405347
2018-12,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",Especialidade Cirurgica,5557.0,34708.0,38.6554005,-9.0592392,6.245816087817167
2018-12,Região de Saúde LVT,"Hospital de Loures, PPP",Especialidade Cirurgica,8860.0,41530.0,38.821455,-9.176296,4.687358916478555
2018-12,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",Especialidade Cirurgica,23926.0,153301.0,41.1831056,-8.6010558,6.4072975006269335
